"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",2.45868279283252,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",2.51966057942538,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",2.58314134731004,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",2.64803411200202,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",2.72939119991004,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",2.80623475666702,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",2.88844305440051,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",2.98133946305658,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",3.05149571941085,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",3.11686460586129,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",3.20503840333958,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",3.36126998075127,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",3.45943924237062,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",3.67128616566954,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",3.98029005306106,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",4.23771685486172,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",4.51115829578221,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",4.66311682369206,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",4.74275237519634,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",4.84376913773012,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",4.92747539894882,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",5.12047844197758,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",5.30496081134723,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",5.45512056998979,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",5.63682898796754,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",5.74918508802067,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",5.79823909699744,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q4",5.99111006035679,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q1",6.10555531787107,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q2",6.21824873431597,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q3",6.30642283841051,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q4",6.44122159481098,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q1",6.55918750417947,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q2",6.49066293097643,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q3",6.60257080184846,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q4",6.70827630608101,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",7.00412967991649,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",7.37536933890143,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",7.63813832888042,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",7.82403265111446,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",7.91915711633409,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",8.22694911675695,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",8.62558876104292,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",8.96661913934691,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",9.45017269006684,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",9.63362500017044,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",9.62225311864535,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",10.1247971024217,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",9.91350369673272,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",10.1083453930284,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",10.1081592463772,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",10.0901165769729,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",10.2449893863769,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",10.520502778825,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",10.625245617293,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",11.1278070024057,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",11.3696311461887,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",11.5856279784066,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",12.2482581912065,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",12.211951045068,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",12.7135215086959,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",12.8276121142984,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",13.2768309651028,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",13.4299648958579,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",13.6110837691265,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",14.0169026911582,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",14.1089018726205,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",14.1441231868645,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",14.3037181918234,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",14.5639062215161,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",14.8304080704282,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",15.4176963595143,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",16.0864760626334,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",17.0572782926746,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",18.7835435143304,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",20.5080573280191,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",22.1855849227034,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",22.7055648418505,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",22.7781933950586,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",22.6810676749411,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",22.8172414451791,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",23.079312830257,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",22.9223759113436,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",22.9156460943329,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",22.950880362948,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",23.2361566007139,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",24.0026593878394,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",23.9256444976934,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",23.7964490629191,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",23.8479507463701,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",23.8643630985766,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",24.0461100057506,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",24.362552092482,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",24.4581995143997,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",24.5022048338455,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",24.723414276696,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",25.0272817818572,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",25.2949672085842,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",25.6572501832876,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",25.578697019536,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",25.8667872067148,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",25.6086108213471,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",25.660736583706,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",25.6480366913068,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",25.6422688674542,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",25.8671407976408,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",26.0118231818059,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",26.0934377241093,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",26.3096368686742,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",26.6135411862622,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",27.1516939894398,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",27.692294866312,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",28.3606474345599,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",28.8673035299552,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",29.0117489902525,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",29.4448933102397,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",29.9927460736866,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",30.5873332726381,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",31.3087503252752,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",32.1877609579753,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",32.9062013808691,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",33.5454873840474,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",33.6234933020583,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",34.307509001839,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",35.231892078205,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",36.3587472853641,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",38.3182812454812,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",39.5651285856785,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",41.385792457513,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",43.6853261902197,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",45.5049578855208,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",46.9134812998355,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",48.6473760043143,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",51.067145345856,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",54.0344458164683,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",55.7536594805059,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",56.0980048262639,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",55.3119383357931,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",55.2802900392538,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",55.897766798689,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",56.3919021573317,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",56.5325997980988,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",56.4799329929004,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",57.2545650516687,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",58.413785773967,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",60.2440788087751,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",61.4511756227439,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",62.2089597945136,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",63.265864322251,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",65.7340778624649,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",68.3097601491676,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",70.5312976661162,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",71.3142554464517,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",70.28541236456,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",69.0566783987136,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",67.7546537902743,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",67.9655113576113,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",70.4257167564704,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",73.8416635894979,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",77.4521082964201,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",80.2454119060918,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",81.4242081145806,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",80.9786822543244,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",80.8596977250027,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",80.5398374006478,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",79.6308379719538,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",78.8028428263989,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",77.5654818009991,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",78.4452728325292,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",78.3945607808661,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",78.7766030943143,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",79.9045632922899,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",80.9208635407517,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",82.5414494039329,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",85.0969389511683,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",87.8667481041466,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",89.6878191780451,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",90.8873324924264,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",92.5107933270016,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",93.7950550025263,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",95.9160178940461,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.8102626630453,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",102.36352653798,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.910192904929,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",102.430670252143,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.960472305199,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",105.942405382235,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",109.666452060423,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",112.826977168705,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",114.679606968108,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",114.702497957726,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",115.023917905461,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",115.028534117183,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",114.154413980978,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",112.481211629717,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",108.990840272122,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",106.502923325848,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",105.85861391621,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",108.30471471848,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",111.668748041181,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",114.334344711644,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",112.552750186106,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",59.0113346289248,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",59.393130934183,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",57.4249377619712,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",58.5250270455772,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",59.7347695451887,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",58.3388602507287,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",59.8362909448463,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",58.4365222972103,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",58.9308169533566,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",58.9716920884934,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",60.2685726685642,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",59.5228993022435,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",59.4600093182985,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",59.598651640029,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",58.5741247766938,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",60.7056699611808,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",55.5017915780209,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",58.7851413027229,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",58.909946412825,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",60.5716650102284,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",60.3605760862074,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",61.0358225919782,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",61.1724843444324,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",62.8587941925714,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",63.2061756127453,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",63.6985825817303,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",64.286342494512,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",64.3138170325308,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",65.7466126800626,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",67.0850038990694,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",67.6164234412486,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",67.0089536505051,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",66.9079388695365,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",66.4112147711575,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",67.7178962880191,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",69.2907855143243,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",69.9713198152703,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",70.2316014039502,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",69.8088535580265,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",70.8620100328791,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",73.9784365048776,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",76.3161789254703,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",77.776473748038,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",79.1189108216138,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",79.0192699535732,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",80.8097634363403,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",82.2774526821821,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",84.274513927904,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",85.6330494831064,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",86.4462131897328,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",88.3227620899245,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",89.8719752372359,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",90.5705622137274,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",91.3720659460348,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",93.5313354889077,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",92.9160363513297,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",94.5473898989316,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",95.3452518079412,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",94.1755788306491,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.2547794624776,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",94.0794597996527,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.3457117710406,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",103.220668194103,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",103.354160235204,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",106.768822028841,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",108.248140686252,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.847945800229,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",110.264091484678,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",111.870594218849,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",113.636774053453,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",114.430295169254,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",117.094336558444,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",117.921182796786,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",117.950667471776,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",120.189365202095,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",122.490784529343,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",122.848156635763,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",125.877117531417,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",127.75636300113,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",129.910362817043,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",132.422808353976,
"AUT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",134.618334974272,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",7.82423495419388,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",7.77697949928942,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",7.70358507401909,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",7.63745757423139,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",7.57019384373862,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",7.60267531299719,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",7.69617840425896,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",7.83881564338602,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",8.03492093370178,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",8.23156966194407,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",8.44778821912672,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",8.68923991200875,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",8.97122477988555,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",9.34821339449508,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",9.71726783992732,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",10.0572089157082,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",10.0682156919671,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",10.9035206674893,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",11.3812553696541,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",11.467459436611,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",11.9534401944714,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",12.3995743371772,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",12.757765948018,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",13.4833868171198,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",14.5212533291452,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",14.9345216775746,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",15.553160323605,
