"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","HHEXP","TOT","MLN_USD","A","2005",8179985.752,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2006",8806922.404,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2007",9283747.784,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2008",9796761.546,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2009",9734147.118,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2010",10131915.995,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2011",10636890.829,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2012",10911407.598,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2013",11340673.93,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2014",11640490.308,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2015",11966822.963,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2016",12636248.83,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2017",13279040.635,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2018",13664372.011,"E"
"OECDE","HHEXP","TOT","MLN_USD","A","2019",14177511.264,"E"
"LVA","HHEXP","TOT","MLN_USD","A","1995",8920.694,
"LVA","HHEXP","TOT","MLN_USD","A","1996",9618.877,
"LVA","HHEXP","TOT","MLN_USD","A","1997",10488.54,
"LVA","HHEXP","TOT","MLN_USD","A","1998",10787.007,
"LVA","HHEXP","TOT","MLN_USD","A","1999",11466.467,
"LVA","HHEXP","TOT","MLN_USD","A","2000",11833.656,
"LVA","HHEXP","TOT","MLN_USD","A","2001",12978.756,
"LVA","HHEXP","TOT","MLN_USD","A","2002",14240.428,
"LVA","HHEXP","TOT","MLN_USD","A","2003",15398.49,
"LVA","HHEXP","TOT","MLN_USD","A","2004",16871.1,
"LVA","HHEXP","TOT","MLN_USD","A","2005",18598.414,
"LVA","HHEXP","TOT","MLN_USD","A","2006",21856.642,
"LVA","HHEXP","TOT","MLN_USD","A","2007",23515.785,
"LVA","HHEXP","TOT","MLN_USD","A","2008",24048.548,
"LVA","HHEXP","TOT","MLN_USD","A","2009",21541.991,
"LVA","HHEXP","TOT","MLN_USD","A","2010",22984.046,
"LVA","HHEXP","TOT","MLN_USD","A","2011",24536.249,
"LVA","HHEXP","TOT","MLN_USD","A","2012",25941.745,
"LVA","HHEXP","TOT","MLN_USD","A","2013",27826.887,
"LVA","HHEXP","TOT","MLN_USD","A","2014",28389.214,
"LVA","HHEXP","TOT","MLN_USD","A","2015",28913.941,
"LVA","HHEXP","TOT","MLN_USD","A","2016",31032.36,
"LVA","HHEXP","TOT","MLN_USD","A","2017",32918.789,
"LVA","HHEXP","TOT","MLN_USD","A","2018",34226.747,
"LVA","HHEXP","TOT","MLN_USD","A","2019",36070.128,
"BRA","HHEXP","TOT","MLN_USD","A","2000",996308.254,
"BRA","HHEXP","TOT","MLN_USD","A","2001",1025991.978,
"BRA","HHEXP","TOT","MLN_USD","A","2002",1033398.266,
"BRA","HHEXP","TOT","MLN_USD","A","2003",1066201.947,
"BRA","HHEXP","TOT","MLN_USD","A","2004",1126415.876,
"BRA","HHEXP","TOT","MLN_USD","A","2005",1203343.27,
"BRA","HHEXP","TOT","MLN_USD","A","2006",1283537.993,
"BRA","HHEXP","TOT","MLN_USD","A","2007",1390863.449,
"BRA","HHEXP","TOT","MLN_USD","A","2008",1487765.081,
"BRA","HHEXP","TOT","MLN_USD","A","2009",1552837.646,
"BRA","HHEXP","TOT","MLN_USD","A","2010",1641162.676,
"BRA","HHEXP","TOT","MLN_USD","A","2011",1746803.101,
"BRA","HHEXP","TOT","MLN_USD","A","2012",1796496.221,
"BRA","HHEXP","TOT","MLN_USD","A","2013",1889290.441,
"BRA","HHEXP","TOT","MLN_USD","A","2014",1960750.754,
"BRA","HHEXP","TOT","MLN_USD","A","2015",1884427.319,
"BRA","HHEXP","TOT","MLN_USD","A","2016",1845620.499,
"BRA","HHEXP","TOT","MLN_USD","A","2017",1904140.994,
"LTU","HHEXP","TOT","MLN_USD","A","1995",13686.985,
"LTU","HHEXP","TOT","MLN_USD","A","1996",14691.66,
"LTU","HHEXP","TOT","MLN_USD","A","1997",15458.272,
"LTU","HHEXP","TOT","MLN_USD","A","1998",16815.746,
"LTU","HHEXP","TOT","MLN_USD","A","1999",17847.795,
"LTU","HHEXP","TOT","MLN_USD","A","2000",19127.644,
"LTU","HHEXP","TOT","MLN_USD","A","2001",21304.262,
"LTU","HHEXP","TOT","MLN_USD","A","2002",23095.837,
"LTU","HHEXP","TOT","MLN_USD","A","2003",26341.958,
"LTU","HHEXP","TOT","MLN_USD","A","2004",28444.6,
"LTU","HHEXP","TOT","MLN_USD","A","2005",30968.611,
"LTU","HHEXP","TOT","MLN_USD","A","2006",34427.386,
"LTU","HHEXP","TOT","MLN_USD","A","2007",38891.752,
"LTU","HHEXP","TOT","MLN_USD","A","2008",42786.767,
"LTU","HHEXP","TOT","MLN_USD","A","2009",38791.723,
"LTU","HHEXP","TOT","MLN_USD","A","2010",39742.45,
"LTU","HHEXP","TOT","MLN_USD","A","2011",43083.827,
"LTU","HHEXP","TOT","MLN_USD","A","2012",45715.142,
"LTU","HHEXP","TOT","MLN_USD","A","2013",49088.425,
"LTU","HHEXP","TOT","MLN_USD","A","2014",50989.975,
"LTU","HHEXP","TOT","MLN_USD","A","2015",52156.267,
"LTU","HHEXP","TOT","MLN_USD","A","2016",55731.335,
"LTU","HHEXP","TOT","MLN_USD","A","2017",59288.709,
"LTU","HHEXP","TOT","MLN_USD","A","2018",61880.329,
"LTU","HHEXP","TOT","MLN_USD","A","2019",64745.54,
"ARG","HHEXP","TOT","MLN_USD","A","2004",302467.053,
"ARG","HHEXP","TOT","MLN_USD","A","2005",332624.45,
"ARG","HHEXP","TOT","MLN_USD","A","2006",371681.717,
"ARG","HHEXP","TOT","MLN_USD","A","2007",411186.135,
"ARG","HHEXP","TOT","MLN_USD","A","2008",439981.714,
"ARG","HHEXP","TOT","MLN_USD","A","2009",416459.26,
"ARG","HHEXP","TOT","MLN_USD","A","2010",473224.517,
"ARG","HHEXP","TOT","MLN_USD","A","2011",512005.426,
"ARG","HHEXP","TOT","MLN_USD","A","2012",533468.632,
"ARG","HHEXP","TOT","MLN_USD","A","2013",560752.186,
"ARG","HHEXP","TOT","MLN_USD","A","2014",547734.946,
"ARG","HHEXP","TOT","MLN_USD","A","2015",569095.002,
"ARG","HHEXP","TOT","MLN_USD","A","2016",577351.724,
"ARG","HHEXP","TOT","MLN_USD","A","2017",688228.666,
"ARG","HHEXP","TOT","MLN_USD","A","2018",674852.167,
"ARG","HHEXP","TOT","MLN_USD","A","2019",664319.667,
"EA19","HHEXP","TOT","MLN_USD","A","2000",4471563.333,
"EA19","HHEXP","TOT","MLN_USD","A","2001",4681439.003,
"EA19","HHEXP","TOT","MLN_USD","A","2002",4849426.876,
"EA19","HHEXP","TOT","MLN_USD","A","2003",4972923.49,
"EA19","HHEXP","TOT","MLN_USD","A","2004",5173459.504,
"EA19","HHEXP","TOT","MLN_USD","A","2005",5407166.17,
"EA19","HHEXP","TOT","MLN_USD","A","2006",5818971.317,
"EA19","HHEXP","TOT","MLN_USD","A","2007",6114493.292,
"EA19","HHEXP","TOT","MLN_USD","A","2008",6423695.579,
"EA19","HHEXP","TOT","MLN_USD","A","2009",6395900.416,
"EA19","HHEXP","TOT","MLN_USD","A","2010",6566505.885,
"EA19","HHEXP","TOT","MLN_USD","A","2011",6823266.573,
"EA19","HHEXP","TOT","MLN_USD","A","2012",6927023.299,
"EA19","HHEXP","TOT","MLN_USD","A","2013",7129547.833,
"EA19","HHEXP","TOT","MLN_USD","A","2014",7257712.737,
"EA19","HHEXP","TOT","MLN_USD","A","2015",7385525.008,
"EA19","HHEXP","TOT","MLN_USD","A","2016",7828834.475,
"EA19","HHEXP","TOT","MLN_USD","A","2017",8205485.015,
"EA19","HHEXP","TOT","MLN_USD","A","2018",8473334.651,
"EA19","HHEXP","TOT","MLN_USD","A","2019",8802059.418,
"CRI","HHEXP","TOT","MLN_USD","A","2012",43248.361,
"CRI","HHEXP","TOT","MLN_USD","A","2013",45566.64,
"CRI","HHEXP","TOT","MLN_USD","A","2014",48926.093,
"CRI","HHEXP","TOT","MLN_USD","A","2015",51434.029,
"CRI","HHEXP","TOT","MLN_USD","A","2016",55704.727,
"BGR","HHEXP","TOT","MLN_USD","A","1995",37200.442,
"BGR","HHEXP","TOT","MLN_USD","A","1996",42045.194,
"BGR","HHEXP","TOT","MLN_USD","A","1997",31122.204,
"BGR","HHEXP","TOT","MLN_USD","A","1998",28469.425,
"BGR","HHEXP","TOT","MLN_USD","A","1999",30879.62,
"BGR","HHEXP","TOT","MLN_USD","A","2000",34688.101,
"BGR","HHEXP","TOT","MLN_USD","A","2001",38021.541,
"BGR","HHEXP","TOT","MLN_USD","A","2002",41412.129,
"BGR","HHEXP","TOT","MLN_USD","A","2003",44148.417,
"BGR","HHEXP","TOT","MLN_USD","A","2004",48177.784,
"BGR","HHEXP","TOT","MLN_USD","A","2005",53903.705,
"BGR","HHEXP","TOT","MLN_USD","A","2006",57664.913,
"BGR","HHEXP","TOT","MLN_USD","A","2007",65838.058,
"BGR","HHEXP","TOT","MLN_USD","A","2008",70161.075,
"BGR","HHEXP","TOT","MLN_USD","A","2009",66164.809,
"BGR","HHEXP","TOT","MLN_USD","A","2010",69511.901,
"BGR","HHEXP","TOT","MLN_USD","A","2011",71181.206,
"BGR","HHEXP","TOT","MLN_USD","A","2012",77027.904,
"BGR","HHEXP","TOT","MLN_USD","A","2013",74418.27,
"BGR","HHEXP","TOT","MLN_USD","A","2014",78623.557,
"BGR","HHEXP","TOT","MLN_USD","A","2015",80621.928,
"BGR","HHEXP","TOT","MLN_USD","A","2016",85260.296,
"BGR","HHEXP","TOT","MLN_USD","A","2017",90384.468,
"BGR","HHEXP","TOT","MLN_USD","A","2018",94150.794,
"BGR","HHEXP","TOT","MLN_USD","A","2019",100993.839,"P"
"HRV","HHEXP","TOT","MLN_USD","A","1995",23946.012,
"HRV","HHEXP","TOT","MLN_USD","A","1996",24584.179,
"HRV","HHEXP","TOT","MLN_USD","A","1997",27361.112,
"HRV","HHEXP","TOT","MLN_USD","A","1998",27080.129,
"HRV","HHEXP","TOT","MLN_USD","A","1999",26581.949,
"HRV","HHEXP","TOT","MLN_USD","A","2000",28999.13,
"HRV","HHEXP","TOT","MLN_USD","A","2001",31385.683,
"HRV","HHEXP","TOT","MLN_USD","A","2002",35179.285,
"HRV","HHEXP","TOT","MLN_USD","A","2003",36600.702,
"HRV","HHEXP","TOT","MLN_USD","A","2004",38906.623,
"HRV","HHEXP","TOT","MLN_USD","A","2005",41195.58,
"HRV","HHEXP","TOT","MLN_USD","A","2006",45123.14,
"HRV","HHEXP","TOT","MLN_USD","A","2007",49290.324,
"HRV","HHEXP","TOT","MLN_USD","A","2008",53434.397,
"HRV","HHEXP","TOT","MLN_USD","A","2009",50610.875,
"HRV","HHEXP","TOT","MLN_USD","A","2010",50146.961,
"HRV","HHEXP","TOT","MLN_USD","A","2011",53391.824,
"HRV","HHEXP","TOT","MLN_USD","A","2012",55100.852,
"HRV","HHEXP","TOT","MLN_USD","A","2013",56653.544,
"HRV","HHEXP","TOT","MLN_USD","A","2014",55537.148,
"HRV","HHEXP","TOT","MLN_USD","A","2015",55959.929,
"HRV","HHEXP","TOT","MLN_USD","A","2016",59201.369,
"HRV","HHEXP","TOT","MLN_USD","A","2017",62630.271,
"HRV","HHEXP","TOT","MLN_USD","A","2018",65515.297,"P"
"HRV","HHEXP","TOT","MLN_USD","A","2019",69438.581,"P"
"CYP","HHEXP","TOT","MLN_USD","A","1995",6731.109,
"CYP","HHEXP","TOT","MLN_USD","A","1996",7064.777,
"CYP","HHEXP","TOT","MLN_USD","A","1997",7292.586,
"CYP","HHEXP","TOT","MLN_USD","A","1998",7790.566,
"CYP","HHEXP","TOT","MLN_USD","A","1999",8125.559,
"CYP","HHEXP","TOT","MLN_USD","A","2000",8990.218,
"CYP","HHEXP","TOT","MLN_USD","A","2001",9712.576,
"CYP","HHEXP","TOT","MLN_USD","A","2002",10146.649,
"CYP","HHEXP","TOT","MLN_USD","A","2003",10447.551,
"CYP","HHEXP","TOT","MLN_USD","A","2004",11437.356,
"CYP","HHEXP","TOT","MLN_USD","A","2005",12448.511,
"CYP","HHEXP","TOT","MLN_USD","A","2006",13636.082,
"CYP","HHEXP","TOT","MLN_USD","A","2007",15897.347,
"CYP","HHEXP","TOT","MLN_USD","A","2008",18057.517,
"CYP","HHEXP","TOT","MLN_USD","A","2009",17230.504,
"CYP","HHEXP","TOT","MLN_USD","A","2010",18008.735,
"CYP","HHEXP","TOT","MLN_USD","A","2011",18430.742,
"CYP","HHEXP","TOT","MLN_USD","A","2012",18154.054,
"CYP","HHEXP","TOT","MLN_USD","A","2013",17289.15,
"CYP","HHEXP","TOT","MLN_USD","A","2014",17408.566,
"CYP","HHEXP","TOT","MLN_USD","A","2015",17973.915,
"CYP","HHEXP","TOT","MLN_USD","A","2016",19686.231,
"CYP","HHEXP","TOT","MLN_USD","A","2017",21001.367,
"CYP","HHEXP","TOT","MLN_USD","A","2018",22246.993,"P"
"CYP","HHEXP","TOT","MLN_USD","A","2019",23239.293,"P"
"MLT","HHEXP","TOT","MLN_USD","A","1995",3073.126,
"MLT","HHEXP","TOT","MLN_USD","A","1996",3368.16,
"MLT","HHEXP","TOT","MLN_USD","A","1997",3563.553,
"MLT","HHEXP","TOT","MLN_USD","A","1998",3740.548,
"MLT","HHEXP","TOT","MLN_USD","A","1999",3993.99,
"MLT","HHEXP","TOT","MLN_USD","A","2000",4375.638,
"MLT","HHEXP","TOT","MLN_USD","A","2001",4531.326,
"MLT","HHEXP","TOT","MLN_USD","A","2002",4609.591,
"MLT","HHEXP","TOT","MLN_USD","A","2003",4938.451,
"MLT","HHEXP","TOT","MLN_USD","A","2004",5263.159,
"MLT","HHEXP","TOT","MLN_USD","A","2005",5515.333,
"MLT","HHEXP","TOT","MLN_USD","A","2006",5818.34,
"MLT","HHEXP","TOT","MLN_USD","A","2007",5964.285,
"MLT","HHEXP","TOT","MLN_USD","A","2008",6144.423,
"MLT","HHEXP","TOT","MLN_USD","A","2009",6417.853,
"MLT","HHEXP","TOT","MLN_USD","A","2010",6498.716,
"MLT","HHEXP","TOT","MLN_USD","A","2011",6803.562,
"MLT","HHEXP","TOT","MLN_USD","A","2012",6891.869,
"MLT","HHEXP","TOT","MLN_USD","A","2013",7151.446,
"MLT","HHEXP","TOT","MLN_USD","A","2014",7255.009,
"MLT","HHEXP","TOT","MLN_USD","A","2015",7577.618,
"MLT","HHEXP","TOT","MLN_USD","A","2016",8043.144,
"MLT","HHEXP","TOT","MLN_USD","A","2017",8465.519,
"MLT","HHEXP","TOT","MLN_USD","A","2018",9096.249,
"MLT","HHEXP","TOT","MLN_USD","A","2019",9629.858,
"PER","HHEXP","TOT","MLN_USD","A","2007",135321.506,
"PER","HHEXP","TOT","MLN_USD","A","2008",156348.01,
"PER","HHEXP","TOT","MLN_USD","A","2009",162722.637,
"PER","HHEXP","TOT","MLN_USD","A","2010",172684.956,
"PER","HHEXP","TOT","MLN_USD","A","2011",183546.582,
"PER","HHEXP","TOT","MLN_USD","A","2012",196047.819,
"PER","HHEXP","TOT","MLN_USD","A","2013",210475.875,"P"
"PER","HHEXP","TOT","MLN_USD","A","2014",221098.21,"P"
"ROU","HHEXP","TOT","MLN_USD","A","1995",84962.733,
"ROU","HHEXP","TOT","MLN_USD","A","1996",94238.177,
"ROU","HHEXP","TOT","MLN_USD","A","1997",90657.68,
"ROU","HHEXP","TOT","MLN_USD","A","1998",95634.579,
"ROU","HHEXP","TOT","MLN_USD","A","1999",89504.199,
"ROU","HHEXP","TOT","MLN_USD","A","2000",88817.131,
"ROU","HHEXP","TOT","MLN_USD","A","2001",98009.092,
"ROU","HHEXP","TOT","MLN_USD","A","2002",105007.255,
"ROU","HHEXP","TOT","MLN_USD","A","2003",109585.678,
"ROU","HHEXP","TOT","MLN_USD","A","2004",132702.507,
"ROU","HHEXP","TOT","MLN_USD","A","2005",142874.972,
"ROU","HHEXP","TOT","MLN_USD","A","2006",165096.597,
"ROU","HHEXP","TOT","MLN_USD","A","2007",189192.057,
"ROU","HHEXP","TOT","MLN_USD","A","2008",216473.751,
"ROU","HHEXP","TOT","MLN_USD","A","2009",209767.718,
"ROU","HHEXP","TOT","MLN_USD","A","2010",215640.33,
"ROU","HHEXP","TOT","MLN_USD","A","2011",223974.352,
"ROU","HHEXP","TOT","MLN_USD","A","2012",234767.314,
"ROU","HHEXP","TOT","MLN_USD","A","2013",239754.515,
"ROU","HHEXP","TOT","MLN_USD","A","2014",248053.468,
"ROU","HHEXP","TOT","MLN_USD","A","2015",259663.147,
"ROU","HHEXP","TOT","MLN_USD","A","2016",295079.877,
"ROU","HHEXP","TOT","MLN_USD","A","2017",334489.693,
"ROU","HHEXP","TOT","MLN_USD","A","2018",359120.889,
"ROU","HHEXP","TOT","MLN_USD","A","2019",392358.479,"P"
"MKD","HHEXP","TOT","MLN_USD","A","2000",9310.5,
"MKD","HHEXP","TOT","MLN_USD","A","2001",8750.268,
"MKD","HHEXP","TOT","MLN_USD","A","2002",9875.656,
"MKD","HHEXP","TOT","MLN_USD","A","2003",10535.081,
"MKD","HHEXP","TOT","MLN_USD","A","2004",11667.386,
"MKD","HHEXP","TOT","MLN_USD","A","2005",12677.349,
"MKD","HHEXP","TOT","MLN_USD","A","2006",13845.428,
"MKD","HHEXP","TOT","MLN_USD","A","2007",14637.335,
"MKD","HHEXP","TOT","MLN_USD","A","2008",16781.448,
"MKD","HHEXP","TOT","MLN_USD","A","2009",17172.1,
"MKD","HHEXP","TOT","MLN_USD","A","2010",17456.252,
"MKD","HHEXP","TOT","MLN_USD","A","2011",17583.5,
"MKD","HHEXP","TOT","MLN_USD","A","2012",17937.534,
"MKD","HHEXP","TOT","MLN_USD","A","2013",18631.393,
"MKD","HHEXP","TOT","MLN_USD","A","2014",19142.509,
"MKD","HHEXP","TOT","MLN_USD","A","2015",19564.317,
"MKD","HHEXP","TOT","MLN_USD","A","2016",20684.185,
"MKD","HHEXP","TOT","MLN_USD","A","2017",21018.216,"P"
"ZMB","HHEXP","TOT","MLN_USD","A","2006",11399.071,
"ZMB","HHEXP","TOT","MLN_USD","A","2007",14690.997,
"ZMB","HHEXP","TOT","MLN_USD","A","2008",15989.422,
"ZMB","HHEXP","TOT","MLN_USD","A","2009",18468.126,
"ZMB","HHEXP","TOT","MLN_USD","A","2010",21791.376,
"ZMB","HHEXP","TOT","MLN_USD","A","2011",24125.042,
"ZMB","HHEXP","TOT","MLN_USD","A","2012",24265.044,
"ZMB","HHEXP","TOT","MLN_USD","A","2013",25948.051,
"ZMB","HHEXP","TOT","MLN_USD","A","2014",26614.598,
"ZMB","HHEXP","TOT","MLN_USD","A","2015",26039.882,
"ZMB","HHEXP","TOT","MLN_USD","A","2016",27116.999,
"HKG","HHEXP","TOT","MLN_USD","A","2000",104298.54,
"HKG","HHEXP","TOT","MLN_USD","A","2001",108542.785,
"HKG","HHEXP","TOT","MLN_USD","A","2002",108823.361,
"HKG","HHEXP","TOT","MLN_USD","A","2003",113009.816,
"HKG","HHEXP","TOT","MLN_USD","A","2004",129358.799,
"HKG","HHEXP","TOT","MLN_USD","A","2005",141129.552,
"HKG","HHEXP","TOT","MLN_USD","A","2006",156967.595,
"HKG","HHEXP","TOT","MLN_USD","A","2007",177329.57,
"HKG","HHEXP","TOT","MLN_USD","A","2008",186360.347,
"HKG","HHEXP","TOT","MLN_USD","A","2009",185377.804,
"HKG","HHEXP","TOT","MLN_USD","A","2010",202026.122,
"HKG","HHEXP","TOT","MLN_USD","A","2011",223450.907,
"HKG","HHEXP","TOT","MLN_USD","A","2012",230094.445,
"HKG","HHEXP","TOT","MLN_USD","A","2013",243163.404,
"HKG","HHEXP","TOT","MLN_USD","A","2014",251389.246,
"HKG","HHEXP","TOT","MLN_USD","A","2015",260397.131,
"HKG","HHEXP","TOT","MLN_USD","A","2016",264816.306,
"HKG","HHEXP","TOT","MLN_USD","A","2017",282795.96,
"MDG","HHEXP","TOT","MLN_USD","A","2007",20267.53,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2008",22798.428,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2009",23572.106,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2010",24513.46,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2011",25569.153,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2012",26191.151,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2013",27610.907,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2014",28183.663,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2015",28618.968,"E"
"MDG","HHEXP","TOT","MLN_USD","A","2016",29719.74,"E"
"MAR","HHEXP","TOT","MLN_USD","A","2007",100467.924,
"MAR","HHEXP","TOT","MLN_USD","A","2008",109246.234,
"MAR","HHEXP","TOT","MLN_USD","A","2009",115313.976,
"MAR","HHEXP","TOT","MLN_USD","A","2010",121317.707,
"MAR","HHEXP","TOT","MLN_USD","A","2011",131965.57,
"MAR","HHEXP","TOT","MLN_USD","A","2012",135245.333,
"MAR","HHEXP","TOT","MLN_USD","A","2013",139959.381,
"MAR","HHEXP","TOT","MLN_USD","A","2014",138710.184,
"MAR","HHEXP","TOT","MLN_USD","A","2015",140944.29,
"MAR","HHEXP","TOT","MLN_USD","A","2016",145972.568,
"MAR","HHEXP","TOT","MLN_USD","A","2017",151502.184,
"MAR","HHEXP","TOT","MLN_USD","A","2018",160417.605,
"SGP","HHEXP","TOT","MLN_USD","A","1990",32401.216,
"SGP","HHEXP","TOT","MLN_USD","A","1991",34664.67,
"SGP","HHEXP","TOT","MLN_USD","A","1992",37885.009,
"SGP","HHEXP","TOT","MLN_USD","A","1993",43521.301,
"SGP","HHEXP","TOT","MLN_USD","A","1994",48642.828,
"SGP","HHEXP","TOT","MLN_USD","A","1995",50637.428,
"SGP","HHEXP","TOT","MLN_USD","A","1996",54810.919,
"SGP","HHEXP","TOT","MLN_USD","A","1997",59436.362,
"SGP","HHEXP","TOT","MLN_USD","A","1998",58301.513,
"SGP","HHEXP","TOT","MLN_USD","A","1999",66407.319,
"SGP","HHEXP","TOT","MLN_USD","A","2000",73950.192,
"SGP","HHEXP","TOT","MLN_USD","A","2001",82605.529,
"SGP","HHEXP","TOT","MLN_USD","A","2002",87079.219,
"SGP","HHEXP","TOT","MLN_USD","A","2003",91420.244,
"SGP","HHEXP","TOT","MLN_USD","A","2004",95091.935,
"SGP","HHEXP","TOT","MLN_USD","A","2005",99879.433,
"SGP","HHEXP","TOT","MLN_USD","A","2006",107265.536,
"SGP","HHEXP","TOT","MLN_USD","A","2007",115861.387,
"SGP","HHEXP","TOT","MLN_USD","A","2008",130744.905,
"SGP","HHEXP","TOT","MLN_USD","A","2009",129101.307,
"SGP","HHEXP","TOT","MLN_USD","A","2010",138999.946,
"SGP","HHEXP","TOT","MLN_USD","A","2011",151942.56,
"SGP","HHEXP","TOT","MLN_USD","A","2012",162642.412,
"SGP","HHEXP","TOT","MLN_USD","A","2013",167309.05,
"SGP","HHEXP","TOT","MLN_USD","A","2014",173531.954,
"SGP","HHEXP","TOT","MLN_USD","A","2015",178876.45,
"SGP","HHEXP","TOT","MLN_USD","A","2016",182851.079,
"SGP","HHEXP","TOT","MLN_USD","A","2017",188011.378,
"SGP","HHEXP","TOT","MLN_USD","A","2018",198622.746,
