"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","HHFA","CURDEP","PC_HHFA","A","2001",38.36332,
"LTU","HHFA","CURDEP","PC_HHFA","A","2002",36.24855,
"LTU","HHFA","CURDEP","PC_HHFA","A","2003",36.79876,
"LTU","HHFA","CURDEP","PC_HHFA","A","2004",33.4474,
"LTU","HHFA","CURDEP","PC_HHFA","A","2005",33.54956,
"LTU","HHFA","CURDEP","PC_HHFA","A","2006",35.2882,
"LTU","HHFA","CURDEP","PC_HHFA","A","2007",33.15631,
"LTU","HHFA","CURDEP","PC_HHFA","A","2008",29.72105,
"LTU","HHFA","CURDEP","PC_HHFA","A","2009",36.49784,
"LTU","HHFA","CURDEP","PC_HHFA","A","2010",38.46423,
"LTU","HHFA","CURDEP","PC_HHFA","A","2011",37.39925,
"LTU","HHFA","CURDEP","PC_HHFA","A","2012",37.63701,
"LTU","HHFA","CURDEP","PC_HHFA","A","2013",36.80853,
"LTU","HHFA","CURDEP","PC_HHFA","A","2014",37.12567,
"LTU","HHFA","CURDEP","PC_HHFA","A","2015",37.22988,
"LTU","HHFA","CURDEP","PC_HHFA","A","2016",35.9859,
"LTU","HHFA","CURDEP","PC_HHFA","A","2017",34.62288,
"LTU","HHFA","CURDEP","PC_HHFA","A","2018",37.43011,
"LTU","HHFA","CURDEP","PC_HHFA","A","2019",37.42226,
"RUS","HHFA","CURDEP","PC_HHFA","A","2011",65.13908,
"RUS","HHFA","CURDEP","PC_HHFA","A","2012",63.59766,
"RUS","HHFA","CURDEP","PC_HHFA","A","2013",62.55656,
"RUS","HHFA","CURDEP","PC_HHFA","A","2014",60.16851,
"RUS","HHFA","CURDEP","PC_HHFA","A","2015",62.25344,
"RUS","HHFA","CURDEP","PC_HHFA","A","2016",61.26826,
"RUS","HHFA","CURDEP","PC_HHFA","A","2017",61.86309,
"RUS","HHFA","CURDEP","PC_HHFA","A","2018",61.37356,
"RUS","HHFA","CURDEP","PC_HHFA","A","2019",59.82454,
"ZAF","HHFA","CURDEP","PC_HHFA","A","1995",15.06849,
"ZAF","HHFA","CURDEP","PC_HHFA","A","1996",15.32567,
"ZAF","HHFA","CURDEP","PC_HHFA","A","1997",16.4557,
"ZAF","HHFA","CURDEP","PC_HHFA","A","1998",17.30257,
"ZAF","HHFA","CURDEP","PC_HHFA","A","1999",13.56784,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2000",13.69771,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2001",13.02053,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2002",14.66667,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2003",14.78983,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2004",13.94316,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2005",12.96024,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2006",11.71646,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2007",12.05415,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2008",15.24101,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2009",13.83031,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2010",12.60065,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2011",13.30142,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2012",12.51343,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2013",11.84702,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2014",12.22981,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2015",13.3534,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2016",14.0498,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2017",13.67661,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2018",15.31837,
"ZAF","HHFA","CURDEP","PC_HHFA","A","2019",15.66568,
"NZL","HHFA","CURDEP","PC_HHFA","A","2007",13.64791,
"NZL","HHFA","CURDEP","PC_HHFA","A","2008",14.48699,
"NZL","HHFA","CURDEP","PC_HHFA","A","2009",16.13752,
"NZL","HHFA","CURDEP","PC_HHFA","A","2010",15.58757,
"NZL","HHFA","CURDEP","PC_HHFA","A","2011",15.848,
"NZL","HHFA","CURDEP","PC_HHFA","A","2012",16.44398,
"NZL","HHFA","CURDEP","PC_HHFA","A","2013",16.76413,
"NZL","HHFA","CURDEP","PC_HHFA","A","2014",16.82016,
"NZL","HHFA","CURDEP","PC_HHFA","A","2015",16.94265,
"NZL","HHFA","CURDEP","PC_HHFA","A","2016",17.7624,
"NZL","HHFA","CURDEP","PC_HHFA","A","2017",17.22663,
"NZL","HHFA","CURDEP","PC_HHFA","A","2018",16.73483,
"NZL","HHFA","CURDEP","PC_HHFA","A","2019",16.97201,
